Fecha,Anio,Mes,Dia,NombreMes,NombreDia,Trimestre,EsFestivo,Hora,RangoHorario,Localidad,Barrio,Direccion,NomViaPrincipal,NomViaSecundaria,Cuadrante,Latitud,Longitud,TipoVehiculo,TipoServicio,SubtipoServicio,TipoIncidente,ClaseSiniestro,ObjetoFijo,CondicionClimatica,CantIncidentes,CantHeridos,CantMuertos
2024-09-03,2024,9,3,Septiembre,Martes,3,0,17,Hora Pico Tarde,Chapinero,Patio Bonito,Carrera 30 con Carrera 50,Carrera 30,Carrera 50,CAI Restrepo,5,-74,Automóvil particular,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Niebla,1,0,0
2022-08-16,2022,8,16,Agosto,Martes,3,0,3,Madrugada,Fontibón,Restrepo,Calle 26 con Carrera 15,Calle 26,Carrera 15,CAI Salitre,5,-74,Taxi,Público,Individual,Choque simple,Choque,Ninguno,Despejado,1,0,0
2025-08-01,2025,8,1,Agosto,Viernes,3,0,7,Hora Pico Mañana,San Cristóbal,Toberín,Calle 13 con Carrera 24,Calle 13,Carrera 24,CAI Venecia,5,-74,Taxi,Público,Individual,Choque objeto fijo con lesionado,Choque,Poste,Despejado,1,0,0
2022-03-19,2022,3,19,Marzo,Sábado,1,0,4,Madrugada,Barrios Unidos,Olaya,Avenida Boyacá con Calle 45,Avenida Boyacá,Calle 45,CAI Salitre,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque simple,Choque,Ninguno,Lluvia,1,1,2
2023-11-25,2023,11,25,Noviembre,Sábado,4,0,12,Hora Valle,Antonio Nariño,7 de Agosto,Avenida Ciudad de Cali con Carrera 24,Avenida Ciudad de Cali,Carrera 24,CAI Salitre,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque objeto fijo con lesionado,Choque,Poste,Húmedo,1,0,0
2025-08-08,2025,8,8,Agosto,Viernes,3,0,17,Hora Pico Tarde,Antonio Nariño,Niza,Calle 80 con Carrera 24,Calle 80,Carrera 24,CAI Salitre,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Caída de objetos en vía,Otros,Árbol,Lluvia,1,2,0
2023-03-14,2023,3,14,Marzo,Martes,1,0,10,Hora Valle,Barrios Unidos,Cedritos,Avenida Carrera 68 con Carrera 24,Avenida Carrera 68,Carrera 24,CAI Salitre,5,-74,Bicicleta,No Aplica,No Aplica,Caida de ocupante,Caída de ocupante,Ninguno,Despejado,1,2,0
2023-12-15,2023,12,15,Diciembre,Viernes,4,0,9,Hora Valle,Suba,Centro,Carrera 30 con Calle 100,Carrera 30,Calle 100,CAI Venecia,5,-74,Bicicleta,No Aplica,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Lluvia,1,1,0
2024-05-06,2024,5,6,Mayo,Lunes,2,0,2,Madrugada,Ciudad Bolívar,Galerías,Avenida Carrera 68 con Calle 45,Avenida Carrera 68,Calle 45,CAI Restrepo,5,-74,Buseta,Público,Transporte Tradicional TPC,Caída de objetos en vía,Otros,Árbol,Húmedo,1,0,0
2024-03-19,2024,3,19,Marzo,Martes,1,0,14,Hora Valle,Ciudad Bolívar,Restrepo,Avenida Ciudad de Cali con Calle 53,Avenida Ciudad de Cali,Calle 53,CAI Suba,5,-74,Buseta,Público,Transporte Tradicional TPC,Atropello con fatalidad,Atropello,Ninguno,Despejado,1,0,0
2023-10-16,2023,10,16,Octubre,Lunes,4,1,11,Hora Valle,Ciudad Bolívar,Alquería,Autopista Norte con Calle 72,Autopista Norte,Calle 72,CAI Rosario,5,-74,Buseta,Público,Transporte Tradicional TPC,Choque simple,Choque,Ninguno,Niebla,1,0,0
2024-04-06,2024,4,6,Abril,Sábado,2,0,8,Hora Pico Mañana,Chapinero,7 de Agosto,Avenida Américas con Carrera 15,Avenida Américas,Carrera 15,CAI Restrepo,5,-74,Buseta,Público,Transporte Tradicional TPC,Falla semafórica,Otros,Ninguno,Lluvia,1,3,0
2022-06-08,2022,6,8,Junio,Miércoles,2,0,13,Hora Valle,Santa Fe,Castilla,Carrera 7 con Calle 53,Carrera 7,Calle 53,CAI Rosario,5,-74,Buseta,Público,Transporte Tradicional TPC,Varado,Otros,Ninguno,Despejado,1,2,0
2022-11-14,2022,11,14,Noviembre,Lunes,4,0,9,Hora Valle,Santa Fe,Cedritos,Carrera 30 con Carrera 15,Carrera 30,Carrera 15,CAI Kennedy,5,-74,Buseta,Público,Transporte Tradicional TPC,Choque objeto fijo con lesionado,Choque,Poste,Niebla,1,0,0
2025-08-21,2025,8,21,Agosto,Jueves,3,0,8,Hora Pico Mañana,Puente Aranda,Pensilvania,Calle 6 con Carrera 32,Calle 6,Carrera 32,CAI Pensilvania,5,-74,Buseta,Público,Transporte Tradicional TPC,Choque con objeto fijo,Choque,Separador,Despejado,1,0,0
2025-05-06,2025,5,6,Mayo,Martes,2,0,8,Hora Pico Mañana,Santa Fe,Restrepo,Autopista Norte con Calle 72,Autopista Norte,Calle 72,CAI Kennedy,5,-74,Buseta,Público,Transporte Tradicional TPC,Varado,Otros,Ninguno,Despejado,1,1,2
2023-04-21,2023,4,21,Abril,Viernes,2,0,0,Madrugada,Bosa,Olaya,Avenida Caracas con Calle 72,Avenida Caracas,Calle 72,CAI Restrepo,5,-74,Motocicleta,Particular,No Aplica,Choque objeto fijo con lesionado,Choque,Andén,Despejado,1,2,0
2022-08-06,2022,8,6,Agosto,Sábado,3,0,18,Hora Pico Tarde,San Cristóbal,Niza,Avenida Caracas con Calle 6,Avenida Caracas,Calle 6,CAI Kennedy,5,-74,Motocicleta,Particular,No Aplica,Atropello con fatalidad,Atropello,Ninguno,Húmedo,1,0,0
2024-03-09,2024,3,9,Marzo,Sábado,1,0,5,Hora Pico Mañana,Los Mártires,Salitre,Avenida Caracas con Calle 100,Avenida Caracas,Calle 100,CAI Rosario,5,-74,Motocicleta,Particular,No Aplica,Caída de objetos en vía,Otros,Árbol,Niebla,1,2,0
2022-02-05,2022,2,5,Febrero,Sábado,1,0,14,Hora Valle,Antonio Nariño,7 de Agosto,Avenida Ciudad de Cali con Calle 72,Avenida Ciudad de Cali,Calle 72,CAI Salitre,5,-74,Tractocamión,Particular,Carga Pesada,Atropello,Atropello,Ninguno,Lluvia,1,2,0
2022-11-08,2022,11,8,Noviembre,Martes,4,0,5,Hora Pico Mañana,Chapinero,Américas,Calle 80 con Calle 45,Calle 80,Calle 45,CAI Kennedy,5,-74,Tractocamión,Particular,Carga Pesada,Atropello con fatalidad,Atropello,Ninguno,Despejado,1,0,0
2024-09-09,2024,9,9,Septiembre,Lunes,3,0,3,Madrugada,Antonio Nariño,Salitre,Calle 26 con Calle 127,Calle 26,Calle 127,CAI Kennedy,5,-74,Buseta,Público,Transporte Tradicional TPC,Varado,Otros,Ninguno,Despejado,1,1,0
2024-11-08,2024,11,8,Noviembre,Viernes,4,0,17,Hora Pico Tarde,Engativá,Industrial,Autopista Norte con Calle 6,Autopista Norte,Calle 6,CAI Alhambra,5,-74,Buseta,Público,Transporte Tradicional TPC,Choque con objeto fijo,Choque,Separador,Niebla,1,2,0
2024-12-30,2024,12,30,Diciembre,Lunes,4,0,9,Hora Valle,Usaquén,San Cristóbal Norte,Carrera 9 con Calle 163,Carrera 9,Calle 163,CAI San Cristóbal,5,-74,Camioneta,Particular,No Aplica,Varado,Otros,Ninguno,Niebla,1,3,0
2023-08-10,2023,8,10,Agosto,Jueves,3,0,5,Hora Pico Mañana,Fontibón,Patio Bonito,Carrera 7 con Calle 53,Carrera 7,Calle 53,CAI Chicó,5,-74,Tractocamión,Particular,Carga Pesada,Caída de objetos en vía,Otros,Árbol,Lluvia,1,0,0
2024-07-28,2024,7,28,Julio,Domingo,3,1,9,Hora Valle,Usaquén,Industrial,Calle 13 con Calle 63,Calle 13,Calle 63,CAI Kennedy,5,-74,Taxi,Público,Individual,Choque objeto fijo con lesionado,Choque,Poste,Niebla,1,2,0
2023-12-06,2023,12,6,Diciembre,Miércoles,4,1,23,Noche,Tunjuelito,7 de Agosto,Avenida Carrera 68 con Calle 63,Avenida Carrera 68,Calle 63,CAI Suba,5,-74,Camioneta,Particular,No Aplica,Choque simple,Choque,Ninguno,Lluvia,1,0,0
2025-02-21,2025,2,21,Febrero,Viernes,1,0,2,Madrugada,Barrios Unidos,Américas,Autopista Norte con Carrera 24,Autopista Norte,Carrera 24,CAI Venecia,5,-74,Camioneta,Particular,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Niebla,1,0,0
2023-02-17,2023,2,17,Febrero,Viernes,1,0,13,Hora Valle,Antonio Nariño,Castilla,Autopista Norte con Carrera 15,Autopista Norte,Carrera 15,CAI Kennedy,5,-74,Bicicleta,No Aplica,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Despejado,1,0,0
2023-04-02,2023,4,2,Abril,Domingo,2,1,13,Hora Valle,La Candelaria,Alquería,Carrera 30 con Carrera 24,Carrera 30,Carrera 24,CAI Restrepo,5,-74,Bicicleta,No Aplica,No Aplica,Choque con lesionado,Choque,Ninguno,Despejado,1,0,0
2024-01-03,2024,1,3,Enero,Miércoles,1,0,2,Madrugada,La Candelaria,Las Cruces,Carrera 7 con Calle 2,Carrera 7,Calle 2,CAI Cruces,5,-74,Bicicleta,No Aplica,No Aplica,Choque objeto fijo con lesionado,Choque,Poste,Lluvia,1,1,0
2023-01-04,2023,1,4,Enero,Miércoles,1,0,19,Noche,Tunjuelito,Patio Bonito,Avenida Ciudad de Cali con Calle 53,Avenida Ciudad de Cali,Calle 53,CAI Rosario,5,-74,Bus SITP,Público,SITP Zonal,Atropello,Atropello,Ninguno,Lluvia,1,3,0
2024-09-04,2024,9,4,Septiembre,Miércoles,3,0,8,Hora Pico Mañana,Kennedy,El Lago,Avenida Caracas con Calle 6,Avenida Caracas,Calle 6,CAI Restrepo,5,-74,Motocicleta,Particular,No Aplica,Varado,Otros,Ninguno,Lluvia,1,1,0
2022-01-15,2022,1,15,Enero,Sábado,1,0,8,Hora Pico Mañana,Chapinero,Cedritos,Calle 26 con Carrera 15,Calle 26,Carrera 15,CAI Kennedy,5,-74,Automóvil particular,Particular,No Aplica,Daño en pavimento,Otros,Ninguno,Despejado,1,0,0
2023-07-29,2023,7,29,Julio,Sábado,3,0,12,Hora Valle,Puente Aranda,Toberín,Avenida Américas con Calle 127,Avenida Américas,Calle 127,CAI Rosario,5,-74,Buseta,Público,Transporte Tradicional TPC,Falla semafórica,Otros,Ninguno,Despejado,1,0,0
2022-05-02,2022,5,2,Mayo,Lunes,2,0,9,Hora Valle,Santa Fe,Patio Bonito,Avenida Américas con Carrera 15,Avenida Américas,Carrera 15,CAI Suba,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Atropello,Atropello,Ninguno,Húmedo,1,2,0
2022-07-27,2022,7,27,Julio,Miércoles,3,0,5,Hora Pico Mañana,Puente Aranda,El Lago,Calle 80 con Calle 6,Calle 80,Calle 6,CAI Rosario,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con objeto fijo,Choque,Separador,Húmedo,1,2,0
2022-02-26,2022,2,26,Febrero,Sábado,1,0,3,Madrugada,Tunjuelito,Niza,Avenida Carrera 68 con Calle 6,Avenida Carrera 68,Calle 6,CAI Restrepo,5,-74,Bicicleta,No Aplica,No Aplica,Choque simple,Choque,Ninguno,Despejado,1,0,0
2022-05-26,2022,5,26,Mayo,Jueves,2,0,11,Hora Valle,Los Mártires,Salitre,Avenida Caracas con Calle 72,Avenida Caracas,Calle 72,CAI Chicó,5,-74,Bicicleta,No Aplica,No Aplica,Atropello,Atropello,Ninguno,Niebla,1,0,0
2024-02-25,2024,2,25,Febrero,Domingo,1,1,12,Hora Valle,Santa Fe,Restrepo,Avenida Ciudad de Cali con Calle 72,Avenida Ciudad de Cali,Calle 72,CAI Restrepo,5,-74,Bicicleta,No Aplica,No Aplica,Choque con objeto fijo,Choque,Separador,Despejado,1,0,0
2024-05-21,2024,5,21,Mayo,Martes,2,0,13,Hora Valle,Suba,Venecia,Avenida Boyacá con Calle 63,Avenida Boyacá,Calle 63,CAI Kennedy,5,-74,Camioneta,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Niebla,1,2,0
2024-06-20,2024,6,20,Junio,Jueves,2,0,21,Noche,San Cristóbal,Venecia,Avenida Boyacá con Carrera 15,Avenida Boyacá,Carrera 15,CAI Venecia,5,-74,Camioneta,Particular,No Aplica,Caida de ocupante,Caída de ocupante,Ninguno,Lluvia,1,0,0
2022-06-24,2022,6,24,Junio,Viernes,2,0,18,Hora Pico Tarde,Ciudad Bolívar,Arborizadora Alta,Calle 70 Sur con Carrera 40,Calle 70 Sur,Carrera 40,CAI Arborizadora,5,-74,Taxi,Público,Individual,Volcamiento con lesionado,Volcamiento,Andén,Lluvia,1,1,0
2022-11-28,2022,11,28,Noviembre,Lunes,4,0,7,Hora Pico Mañana,Chapinero,Toberín,Autopista Norte con Carrera 24,Autopista Norte,Carrera 24,CAI Rosario,5,-74,Taxi,Público,Individual,Falla semafórica,Otros,Ninguno,Lluvia,1,3,0
2023-09-13,2023,9,13,Septiembre,Miércoles,3,0,14,Hora Valle,Los Mártires,Salitre,Avenida Caracas con Calle 72,Avenida Caracas,Calle 72,CAI Chicó,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque objeto fijo con lesionado,Choque,Poste,Despejado,1,1,1
2022-02-17,2022,2,17,Febrero,Jueves,1,0,13,Hora Valle,Engativá,El Lago,Calle 80 con Calle 6,Calle 80,Calle 6,CAI Restrepo,5,-74,Bus SITP,Público,SITP Zonal,Inundación / espejo de agua,Otros,Espejo de agua,Niebla,1,0,0
2022-07-13,2022,7,13,Julio,Miércoles,3,1,17,Hora Pico Tarde,San Cristóbal,El Rincón,Avenida Caracas con Calle 45,Avenida Caracas,Calle 45,CAI Rosario,5,-74,Buseta,Público,Transporte Tradicional TPC,Falla semafórica,Otros,Ninguno,Despejado,1,1,0
2025-01-29,2025,1,29,Enero,Miércoles,1,0,6,Hora Pico Mañana,Ciudad Bolívar,Restrepo,Avenida Boyacá con Calle 127,Avenida Boyacá,Calle 127,CAI Restrepo,5,-74,Taxi,Público,Individual,Volcamiento con lesionado,Volcamiento,Andén,Niebla,1,0,0
2023-05-16,2023,5,16,Mayo,Martes,2,0,0,Madrugada,Bosa,Chicala,Calle 53 Sur con Carrera 86,Calle 53 Sur,Carrera 86,CAI Chicalá,5,-74,Bus SITP,Público,SITP Zonal,Volcamiento,Volcamiento,Ninguno,Húmedo,1,2,0
2024-03-25,2024,3,25,Marzo,Lunes,1,1,16,Hora Pico Tarde,Usme,Patio Bonito,Avenida Boyacá con Calle 100,Avenida Boyacá,Calle 100,CAI Alhambra,5,-74,Bus SITP,Público,SITP Zonal,Choque con objeto fijo,Choque,Separador,Húmedo,1,1,2
2022-06-30,2022,6,30,Junio,Jueves,2,0,18,Hora Pico Tarde,Suba,Olaya,Autopista Norte con Carrera 50,Autopista Norte,Carrera 50,CAI Suba,5,-74,Bus SITP,Público,SITP Zonal,Choque objeto fijo con lesionado,Choque,Poste,Húmedo,1,0,0
2024-12-02,2024,12,2,Diciembre,Lunes,4,0,17,Hora Pico Tarde,Barrios Unidos,La Castellana,Autopista Norte con Calle 94,Autopista Norte,Calle 94,CAI Castellana,5,-74,Bus SITP,Público,SITP Zonal,Volcamiento con lesionado,Volcamiento,Andén,Húmedo,1,1,0
2023-05-05,2023,5,5,Mayo,Viernes,2,0,16,Hora Pico Tarde,Fontibón,El Lago,Autopista Norte con Calle 63,Autopista Norte,Calle 63,CAI Restrepo,5,-74,Buseta,Público,Transporte Tradicional TPC,Falla semafórica,Otros,Ninguno,Húmedo,1,3,0
2022-08-09,2022,8,9,Agosto,Martes,3,0,13,Hora Valle,Suba,Modelia,Avenida Boyacá con Calle 53,Avenida Boyacá,Calle 53,CAI Restrepo,5,-74,Automóvil particular,Particular,No Aplica,Choque objeto fijo con lesionado,Choque,Poste,Lluvia,1,1,0
2022-09-12,2022,9,12,Septiembre,Lunes,3,0,7,Hora Pico Mañana,Tunjuelito,Niza,Avenida Carrera 68 con Calle 6,Avenida Carrera 68,Calle 6,CAI Restrepo,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Atropello con fatalidad,Atropello,Ninguno,Despejado,1,3,2
2023-05-04,2023,5,4,Mayo,Jueves,2,0,13,Hora Valle,Teusaquillo,Alquería,Avenida Caracas con Carrera 50,Avenida Caracas,Carrera 50,CAI Restrepo,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque simple,Choque,Ninguno,Húmedo,1,0,0
2025-01-27,2025,1,27,Enero,Lunes,1,0,19,Noche,San Cristóbal,Galerías,Avenida Carrera 68 con Carrera 50,Avenida Carrera 68,Carrera 50,CAI Salitre,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Volcamiento con lesionado,Volcamiento,Andén,Despejado,1,0,0
2025-03-27,2025,3,27,Marzo,Jueves,1,0,20,Noche,Ciudad Bolívar,7 de Agosto,Avenida Américas con Carrera 15,Avenida Américas,Carrera 15,CAI Suba,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con lesionado,Choque,Ninguno,Húmedo,1,2,0
2025-08-22,2025,8,22,Agosto,Viernes,3,0,15,Hora Valle,San Cristóbal,Niza,Avenida Caracas con Calle 127,Avenida Caracas,Calle 127,CAI Chicó,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque con lesionado,Choque,Ninguno,Despejado,1,1,0
2023-09-22,2023,9,22,Septiembre,Viernes,3,0,17,Hora Pico Tarde,Barrios Unidos,Centro,Calle 26 con Carrera 50,Calle 26,Carrera 50,CAI Rosario,5,-74,Motocicleta,Particular,No Aplica,Volcamiento,Volcamiento,Ninguno,Lluvia,1,2,0
2024-05-30,2024,5,30,Mayo,Jueves,2,0,5,Hora Pico Mañana,Kennedy,Villas de Granada,Carrera 7 con Calle 45,Carrera 7,Calle 45,CAI Venecia,5,-74,Bicicleta,No Aplica,No Aplica,Caída de objetos en vía,Otros,Árbol,Despejado,1,2,0
2022-01-03,2022,1,3,Enero,Lunes,1,0,7,Hora Pico Mañana,Los Mártires,Venecia,Avenida Américas con Carrera 24,Avenida Américas,Carrera 24,CAI Chicó,5,-74,Taxi,Público,Individual,Autolesionado,Autolesionado,Ninguno,Niebla,1,0,0
2024-03-05,2024,3,5,Marzo,Martes,1,0,22,Noche,Ciudad Bolívar,Modelia,Carrera 7 con Calle 53,Carrera 7,Calle 53,CAI Restrepo,5,-74,Motocicleta,Particular,No Aplica,Caida de ocupante,Caída de ocupante,Ninguno,Lluvia,1,3,0
2022-08-07,2022,8,7,Agosto,Domingo,3,1,16,Hora Pico Tarde,Suba,Modelia,Avenida Boyacá con Calle 53,Avenida Boyacá,Calle 53,CAI Venecia,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Autolesionado,Autolesionado,Ninguno,Despejado,1,3,0
2024-06-21,2024,6,21,Junio,Viernes,2,1,17,Hora Pico Tarde,Chapinero,7 de Agosto,Avenida Américas con Carrera 15,Avenida Américas,Carrera 15,CAI Restrepo,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Atropello,Atropello,Ninguno,Despejado,1,3,0
2024-10-08,2024,10,8,Octubre,Martes,4,0,19,Noche,Suba,La Gaitana,Transversal 127 con Calle 132,Transversal 127,Calle 132,CAI La Gaitana,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Choque simple,Choque,Ninguno,Despejado,1,1,0
2022-03-15,2022,3,15,Marzo,Martes,1,0,22,Noche,Usme,El Lago,Autopista Norte con Calle 127,Autopista Norte,Calle 127,CAI Salitre,5,-74,Bus SITP,Público,SITP Zonal,Caida de ocupante,Caída de ocupante,Ninguno,Despejado,1,2,0
2022-09-07,2022,9,7,Septiembre,Miércoles,3,0,6,Hora Pico Mañana,Ciudad Bolívar,Castilla,Avenida Ciudad de Cali con Calle 45,Avenida Ciudad de Cali,Calle 45,CAI Suba,5,-74,Automóvil particular,Particular,No Aplica,Varado,Otros,Ninguno,Despejado,1,3,0
2022-06-13,2022,6,13,Junio,Lunes,2,0,1,Madrugada,Ciudad Bolívar,Juan Pablo II,Carrera 18 Sur con Calle 68 Sur,Carrera 18 Sur,Calle 68 Sur,CAI San Francisco,5,-74,Motocicleta,Particular,No Aplica,Choque objeto fijo con lesionado,Choque,Poste,Húmedo,1,2,0
2024-09-17,2024,9,17,Septiembre,Martes,3,0,15,Hora Valle,Santa Fe,Arborizadora Alta,Avenida Carrera 68 con Carrera 15,Avenida Carrera 68,Carrera 15,CAI Rosario,5,-74,Automóvil particular,Particular,No Aplica,Volcamiento,Volcamiento,Ninguno,Húmedo,1,3,0
2022-11-20,2022,11,20,Noviembre,Domingo,4,1,22,Noche,Chapinero,El Lago,Carrera 15 con Calle 79,Carrera 15,Calle 79,CAI El Lago,5,-74,Taxi,Público,Individual,Caída de objetos en vía,Otros,Árbol,Despejado,1,2,0
2022-01-22,2022,1,22,Enero,Sábado,1,0,5,Hora Pico Mañana,Santa Fe,Castilla,Calle 26 con Calle 100,Calle 26,Calle 100,CAI Alhambra,5,-74,Bus SITP,Público,SITP Zonal,Choque objeto fijo con lesionado,Choque,Separador,Niebla,1,3,0
2023-08-23,2023,8,23,Agosto,Miércoles,3,0,14,Hora Valle,Ciudad Bolívar,Centro,Avenida Américas con Calle 6,Avenida Américas,Calle 6,CAI Salitre,5,-74,Taxi,Público,Individual,Caida de ocupante,Caída de ocupante,Ninguno,Húmedo,1,3,0
2024-02-26,2024,2,26,Febrero,Lunes,1,0,13,Hora Valle,San Cristóbal,Villas de Granada,Avenida Américas con Calle 72,Avenida Américas,Calle 72,CAI Salitre,5,-74,Taxi,Público,Individual,Caída de objetos en vía,Otros,Árbol,Niebla,1,3,0
2025-05-15,2025,5,15,Mayo,Jueves,2,0,15,Hora Valle,San Cristóbal,El Rincón,Avenida Ciudad de Cali con Calle 72,Avenida Ciudad de Cali,Calle 72,CAI Venecia,5,-74,Taxi,Público,Individual,Atropello con fatalidad,Atropello,Ninguno,Despejado,1,3,0
2025-05-05,2025,5,5,Mayo,Lunes,2,0,1,Madrugada,Suba,Cedritos,Carrera 7 con Carrera 15,Carrera 7,Carrera 15,CAI Venecia,5,-74,Motocicleta,Particular,No Aplica,Volcamiento,Volcamiento,Ninguno,Lluvia,1,0,0
2024-02-18,2024,2,18,Febrero,Domingo,1,1,0,Madrugada,Bosa,7 de Agosto,Carrera 7 con Calle 100,Carrera 7,Calle 100,CAI Rosario,5,-74,Automóvil particular,Particular,No Aplica,Caída de objetos en vía,Otros,Árbol,Húmedo,1,3,0
2023-05-14,2023,5,14,Mayo,Domingo,2,1,23,Noche,Fontibón,San Pablo,Calle 17A con Carrera 102,Calle 17A,Carrera 102,CAI Fontibón Centro,5,-74,Bicicleta,No Aplica,No Aplica,Atropello con fatalidad,Atropello,Ninguno,Despejado,1,1,1
2023-01-29,2023,1,29,Enero,Domingo,1,1,16,Hora Pico Tarde,San Cristóbal,Niza,Avenida Caracas con Calle 127,Avenida Caracas,Calle 127,CAI Chicó,5,-74,Bicicleta,No Aplica,No Aplica,Volcamiento,Volcamiento,Ninguno,Despejado,1,0,0
2022-11-18,2022,11,18,Noviembre,Viernes,4,0,21,Noche,San Cristóbal,Restrepo,Calle 13 con Calle 63,Calle 13,Calle 63,CAI Suba,5,-74,Motocicleta,Particular,No Aplica,Atropello,Atropello,Ninguno,Despejado,1,2,0
2024-06-18,2024,6,18,Junio,Martes,2,0,15,Hora Valle,Tunjuelito,El Rincón,Calle 13 con Carrera 50,Calle 13,Carrera 50,CAI Chicó,5,-74,Motocicleta,Particular,No Aplica,Choque simple,Choque,Ninguno,Niebla,1,3,0
2025-02-12,2025,2,12,Febrero,Miércoles,1,0,18,Hora Pico Tarde,Teusaquillo,Arborizadora Alta,Carrera 7 con Calle 45,Carrera 7,Calle 45,CAI Salitre,5,-74,Buseta,Público,Transporte Tradicional TPC,Caida de ocupante,Caída de ocupante,Ninguno,Húmedo,1,0,0
2023-05-10,2023,5,10,Mayo,Miércoles,2,1,6,Hora Pico Mañana,Chapinero,Salitre,Calle 80 con Carrera 15,Calle 80,Carrera 15,CAI Chicó,5,-74,Automóvil particular,Particular,No Aplica,Choque objeto fijo con lesionado,Choque,Poste,Lluvia,1,0,0
2023-05-19,2023,5,19,Mayo,Viernes,2,0,0,Madrugada,Usaquén,Castilla,Avenida Caracas con Carrera 15,Avenida Caracas,Carrera 15,CAI Kennedy,5,-74,Automóvil particular,Particular,No Aplica,Autolesionado,Autolesionado,Ninguno,Lluvia,1,0,0
2023-02-06,2023,2,6,Febrero,Lunes,1,0,0,Madrugada,Engativá,Restrepo,Calle 80 con Carrera 24,Calle 80,Carrera 24,CAI Rosario,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Caida de ocupante,Caída de ocupante,Ninguno,Niebla,1,3,0
2025-04-26,2025,4,26,Abril,Sábado,2,1,16,Hora Pico Tarde,San Cristóbal,Modelia,Avenida Boyacá con Calle 45,Avenida Boyacá,Calle 45,CAI Kennedy,5,-74,Bus articulado,Público,SITP Troncal (TransMilenio),Volcamiento,Volcamiento,Ninguno,Lluvia,1,2,0
2022-11-01,2022,11,1,Noviembre,Martes,4,0,7,Hora Pico Mañana,Puente Aranda,Américas,Avenida Caracas con Calle 45,Avenida Caracas,Calle 45,CAI Rosario,5,-74,Camioneta,Particular,No Aplica,Volcamiento con lesionado,Volcamiento,Andén,Despejado,1,0,0
2022-08-15,2022,8,15,Agosto,Lunes,3,0,2,Madrugada,La Candelaria,Américas,Calle 13 con Calle 100,Calle 13,Calle 100,CAI Chicó,5,-74,Bicicleta,No Aplica,No Aplica,Atropello con fatalidad,Atropello,Ninguno,Lluvia,1,3,0
2024-05-12,2024,5,12,Mayo,Domingo,2,1,5,Hora Pico Mañana,Chapinero,Arborizadora Alta,Avenida Américas con Calle 6,Avenida Américas,Calle 6,CAI Restrepo,5,-74,Camioneta,Particular,No Aplica,Volcamiento,Volcamiento,Ninguno,Lluvia,1,0,0
2023-08-04,2023,8,4,Agosto,Viernes,3,0,7,Hora Pico Mañana,Barrios Unidos,Patio Bonito,Carrera 7 con Calle 72,Carrera 7,Calle 72,CAI Restrepo,5,-74,Motocicleta,Particular,No Aplica,Choque con lesionado,Choque,Ninguno,Lluvia,1,1,0
2024-08-07,2024,8,7,Agosto,Miércoles,3,1,15,Hora Valle,Fontibón,Alquería,Avenida Boyacá con Calle 53,Avenida Boyacá,Calle 53,CAI Salitre,5,-74,Motocicleta,Particular,No Aplica,Falla semafórica,Otros,Ninguno,Despejado,1,3,0
2024-11-13,2024,11,13,Noviembre,Miércoles,4,0,7,Hora Pico Mañana,Tunjuelito,Salitre,Calle 80 con Carrera 15,Calle 80,Carrera 15,CAI Alhambra,5,-74,Motocicleta,Particular,No Aplica,Falla semafórica,Otros,Ninguno,Lluvia,1,0,0
2022-04-05,2022,4,5,Abril,Martes,2,0,6,Hora Pico Mañana,Suba,Toberín,Calle 13 con Calle 45,Calle 13,Calle 45,CAI Venecia,5,-74,Camioneta,Particular,No Aplica,Inundación / espejo de agua,Otros,Espejo de agua,Lluvia,1,1,0
2022-10-17,2022,10,17,Octubre,Lunes,4,1,13,Hora Valle,La Candelaria,Américas,Avenida Américas con Carrera 50,Avenida Américas,Carrera 50,CAI Suba,5,-74,Camioneta,Particular,No Aplica,Varado,Otros,Ninguno,Niebla,1,0,0
2023-06-02,2023,6,2,Junio,Viernes,2,0,10,Hora Valle,Chapinero,Galerías,Carrera 30 con Calle 53,Carrera 30,Calle 53,CAI Rosario,5,-74,Camioneta,Particular,No Aplica,Atropello,Atropello,Ninguno,Despejado,1,0,0
